sales_direct,olv_imps,value_currency_rate,thanksgivingday_us_ca,cost_remarketing,martinl_kingsday_us_ca,presidentsday_us_ca,independenceday_us_ca,meta_comp_grp,cost_ppc_non_brand,boxingday,sales_emk,eastermonday,sales_ppc_brand,olv_net_spend_eur,eastersunday,radio_net_spend_eur,labourday_de_nw,sales_shop_tripadvisor,clicks_remarketing,sales_interco,mayday_gb_en,sales_shop_googleha,cost_email,sales_strat_part,fb_imps,remembrance_memorialday_us_ca,fb_cost,clicks_shop_trivago,clicks_email,cost_shop_other,brandtv_net_spend_eur,clicks_shop_other,country,weekstart,clicks_shop_googleha,display_imps,cost_ppc_brand,christmasday,christsascensionday_de_nw,cost_shop_tripadvisor,drtv_grp,ooh_net_spend_eur,yt_cost,newyearsday,sales_shop_trivago,stvalentinesday,display_net_spend_eur,whitmonday_de_nw,germanunityday_de_nw,bankholiday_gb_en,ota_comp_grp,clicks_shop_tripadvisor,cost_shop_trivago,sales_retargeting,cost_shop_googleha,cinema_net_spend_eur,sales_shop_other,totbookings,yt_imps,sales_ppc_nonbrand,clicks_ppc_non_brand,print_net_spend_eur,drtv_net_spend_eur,brandtv_grp,clicks_ppc_brand,labourday_us_ca,_source_sheet,country_std,week_start
305523.0,19766475.0,0.83948605,0.0,278548.6710936524,0.0,0.0,0.0,110.5,3246860.0751657155,0.0,29008.0,0.0,33416.0,226434.7470703125,0.0,0.0,0.0,46511.0,830433.235169773,63702.0,0.0,57349.0,0.0,55417.0,293901.0,0.0,2620.090551980962,863183.1356182098,688364.0,440707.8116793441,0.0,657654.1989455229,us,2017-09-11,460848.18220344855,106262164.0,73445.0936698705,0.0,0.0,1093923.0600182978,54.355,0.0,0.0,0.0,50758.0,0.0,919315.689453125,0.0,0.0,0.0,184.98,717365.0736880733,874867.6996638775,14618.0,901933.5028695884,0.0,16835.0,826158.0,0.0,153021.0,2530484.868562126,0.0,571277.9383223575,0.0,269000.461153877,0.0,Sheet1,278548.6710936524,
305944.0,6944240.0,0.83948605,0.0,251796.53179541192,0.0,0.0,0.0,97.28,2749604.450270495,0.0,28436.0,0.0,32372.0,93041.583984375,0.0,0.0,0.0,39886.0,719562.5357590552,63245.0,0.0,58905.0,0.0,54298.0,253434.0,0.0,1854.2861569952536,727875.7526540756,623697.0,455875.60111739644,0.0,678982.2952964967,us,2017-09-18,474421.55023989384,36892691.0,118738.1571106658,0.0,0.0,909186.4324900472,58.48,0.0,0.0,0.0,44367.0,0.0,689261.73046875,0.0,0.0,0.0,99.94,630744.37177231,731186.8710038662,13169.0,971366.6307450911,0.0,16525.0,791689.0,0.0,134542.0,2136610.6944620083,0.0,616476.4548945925,0.0,246763.95909010497,0.0,Sheet1,251796.53179541192,
307342.0,0.0,0.83948605,0.0,206280.09621884977,0.0,0.0,0.0,102.56,2758838.2820176133,0.0,29472.0,0.0,32073.0,0.0,0.0,0.0,0.0,37384.0,662637.9174617432,63380.0,0.0,51538.0,0.0,54482.0,993460.0,0.0,3069.462025905239,637196.5224494934,828376.0,377717.4235208376,0.0,650246.0366749192,us,2017-09-25,395220.31143700465,26786841.0,133031.91139888534,0.0,0.0,855981.0661565246,54.32,0.0,0.0,0.0,39157.0,0.0,919315.689453125,0.0,0.0,0.0,57.98,579114.6067169278,644825.5923805237,11729.0,713500.7607229404,0.0,14380.0,775676.0,0.0,134738.0,2125149.8848878993,0.0,598482.53313017,0.0,239502.5519591696,0.0,Sheet1,206280.09621884977,
295577.0,0.0,0.850687,0.0,196139.7918577645,0.0,0.0,0.0,67.3,3003631.1927092727,0.0,28901.0,0.0,31218.0,0.0,0.0,0.0,0.0,36233.0,683326.1460049893,60076.0,0.0,61758.0,0.0,52312.0,273824.0,0.0,1723.048182196921,606103.5811281204,796012.0,399390.15775931336,0.0,678385.2346153101,us,2017-10-02,500801.9809860716,21502288.0,87376.38259024611,0.0,0.0,800295.0555862047,54.195,0.0,0.0,0.0,36385.0,0.0,211613.05078125,0.0,1.0,0.0,76.31,560361.2752765431,607053.0410296917,11167.0,1086742.5053169276,0.0,14501.0,771066.0,0.0,142938.0,2308014.256811399,0.0,603136.6151221499,0.0,242235.82377130238,0.0,Sheet1,196139.7918577645,
293295.0,0.0,0.850687,0.0,198882.0406023266,0.0,0.0,0.0,66.01,2672186.6181173585,0.0,28811.0,0.0,31423.0,0.0,0.0,0.0,0.0,35817.0,664963.9443327946,60089.0,0.0,63604.0,0.0,56952.0,44360.0,0.0,1488.2073546711547,558309.3491811752,732724.0,397468.77315471345,0.0,642921.7162465546,us,2017-10-09,507217.0006111367,29154935.0,89191.1296756385,0.0,0.0,815490.8979103379,54.945,0.0,0.0,0.0,32505.0,0.0,262431.9140625,0.0,0.0,0.0,79.63,555714.6225279488,552009.5435348749,10638.0,1115786.2497061167,0.0,15415.0,757229.0,0.0,128680.0,2074024.7745668304,0.0,580867.798714,0.0,239273.87461794092,0.0,Sheet1,198882.0406023266,
297056.0,0.0,0.850687,0.0,199324.4966289665,0.0,0.0,0.0,151.21,2439735.972905912,0.0,25998.0,0.0,30497.0,0.0,0.0,0.0,0.0,37747.0,670839.1525421811,60200.0,0.0,60247.0,0.0,53701.0,49663.0,0.0,1764.4033485837792,558520.089471817,628231.0,384317.2461131288,0.0,606590.1758660169,us,2017-10-16,470986.1821594304,24454879.0,54387.19032940565,0.0,0.0,861122.6796521185,50.625,0.0,0.0,0.0,35262.0,0.0,238355.73828125,0.0,0.0,0.0,38.67,592043.7122585189,549399.7896777093,10681.0,991700.3634629047,0.0,15944.0,751342.0,0.0,124009.0,1937217.10025382,0.0,558942.4471821,0.0,216615.0444497644,0.0,Sheet1,199324.4966289665,
294921.0,0.0,0.850687,0.0,186839.01853087894,0.0,0.0,0.0,211.47,2177159.2914411942,0.0,26655.0,0.0,29444.0,0.0,0.0,0.0,0.0,36136.0,607453.9993310018,58424.0,0.0,61492.0,0.0,53589.0,4737778.0,0.0,46429.388123386656,375889.36454868317,786997.0,341620.0322744781,0.0,561803.8334997419,us,2017-10-23,458418.0320338825,24638915.0,45487.782229246106,0.0,0.0,850513.5024015895,50.69,0.0,0.0,0.0,27781.0,0.0,241028.552734375,0.0,0.0,0.0,44.94,599156.5720696897,453877.0493874997,9900.0,1013690.150593415,0.0,14747.0,727520.0,0.0,114431.0,1804821.1929854725,0.0,540881.256279,0.0,204707.36453210277,0.0,Sheet1,186839.01853087894,
284848.0,0.0,0.850687,0.0,162028.83613157127,0.0,0.0,0.0,109.47,1967465.1177656255,0.0,25811.0,0.0,28629.0,0.0,0.0,0.0,0.0,33833.0,542859.2741361626,56328.0,0.0,57989.0,0.0,50649.0,17868103.0,0.0,137672.04871645002,440082.50423145294,739015.0,316330.8028134538,0.0,551642.147143625,us,2017-10-30,409642.78940755466,16357789.0,56452.84263441474,0.0,0.0,784811.0709103802,45.74,0.0,0.0,0.0,33708.0,0.0,151581.40234375,0.0,0.0,0.0,38.51,547776.8442327548,610075.6985676587,8494.0,947259.6008078258,0.0,13876.0,698431.0,0.0,104266.0,1613344.4216599446,0.0,493805.59879819996,0.0,197442.16120229725,0.0,Sheet1,162028.83613157127,
291259.0,0.0,0.85209442,0.0,163873.1511078981,0.0,0.0,0.0,112.64,2171548.128974048,0.0,26545.0,0.0,29622.0,0.0,0.0,0.0,0.0,37868.0,542151.5187643104,59253.0,0.0,61709.0,0.0,55395.0,18369520.0,0.0,178739.5131032895,362350.30121326447,736212.0,306289.5871395372,0.0,550726.6697356416,us,2017-11-06,428467.1833909821,15295160.0,72410.26453757535,0.0,0.0,909559.9956716329,40.15,0.0,0.0,0.0,27463.0,0.0,137668.220703125,0.0,0.0,0.0,33.17,620483.4504413706,467166.2633302212,8638.0,966795.5618748068,0.0,13487.0,726074.0,0.0,114835.0,1796820.1111851407,0.0,403119.181160803,0.0,207601.50269823452,0.0,Sheet1,163873.1511078981,
283674.0,453792.0,0.85209442,0.0,168096.78813043033,0.0,0.0,0.0,60.26,2250191.3033553236,0.0,25553.0,0.0,29190.0,7147.95947265625,0.0,0.0,0.0,35380.0,600007.4956119285,59535.0,0.0,58937.0,0.0,52348.0,13704659.0,0.0,143452.14798675678,344836.3339357376,727047.0,298443.7539395406,0.0,529929.627618935,us,2017-11-13,393552.2509138436,9338698.0,60782.649724663024,0.0,0.0,762859.9521656726,37.64,0.0,0.0,0.0,24761.0,0.0,93052.982421875,0.0,0.0,0.0,36.46,579776.2973010931,429081.4381752014,8984.0,883673.1246404047,0.0,13493.0,707507.0,0.0,115652.0,1860534.6055836799,0.0,391485.067392612,0.0,199613.42625562716,0.0,Sheet1,168096.78813043033,
249797.0,772775.0,0.85209442,1.0,135728.21331641698,0.0,0.0,0.0,36.91,2079837.3154924845,0.0,24606.0,0.0,25387.0,13186.73583984375,0.0,0.0,0.0,28355.0,497900.7688267962,52448.0,0.0,53090.0,0.0,44502.0,3014243.0,0.0,35480.80476536392,398789.3323087692,649758.0,251882.87419560214,0.0,430509.7685061848,us,2017-11-20,353659.5136729683,8641739.0,51136.6019426248,0.0,0.0,620990.7952220846,45.385,0.0,0.0,0.0,29265.0,0.0,127616.2333984375,0.0,0.0,0.0,16.6,488623.1587446264,470032.99819779396,6770.0,768563.4529513016,0.0,10999.0,626615.0,0.0,101396.0,1711867.915553614,0.0,414801.097425956,0.0,174962.70706649407,0.0,Sheet1,135728.21331641698,
271270.0,5231522.0,0.85209442,0.0,147833.21666140133,0.0,0.0,0.0,1.32,2614369.07071486,0.0,25183.0,0.0,27508.0,92404.16015625,0.0,0.0,0.0,30071.0,497543.8313811645,55382.0,0.0,58682.0,0.0,50170.0,3544283.0,0.0,39713.46130541435,493670.53069782257,720445.0,264678.9404081007,0.0,458385.1821533077,us,2017-11-27,393821.00382819405,12194090.0,55951.952803976885,0.0,0.0,672475.8000995277,39.96,0.0,0.0,0.0,36271.0,0.0,61817.6083984375,0.0,0.0,0.0,25.31,512280.75649440463,591107.6149725914,7664.0,926029.291623138,0.0,12041.0,687147.0,0.0,112905.0,1974689.724637606,0.0,402305.814432192,0.0,188190.9913445606,0.0,Sheet1,147833.21666140133,
264447.0,1694301.0,0.84531706,0.0,148361.4389404673,0.0,0.0,0.0,19.47,2636904.647560699,0.0,23914.0,0.0,27162.0,33430.633056640625,0.0,0.0,0.0,27751.0,525236.611063883,54668.0,0.0,57967.0,0.0,47263.0,3558645.0,0.0,39452.43249215688,552611.7640390396,682388.0,255344.6283175874,0.0,432034.54955877934,us,2017-12-04,384456.4300733648,3143689.0,55288.92908720228,0.0,0.0,656705.152118399,43.295,0.0,0.0,0.0,41160.0,0.0,20405.994384765625,0.0,0.0,0.0,24.76,488902.61808917095,668897.8052930832,7720.0,941618.2960288711,0.0,11612.0,681297.0,0.0,117633.0,1996630.0868550404,0.0,410414.746373695,0.0,188096.3509285485,0.0,Sheet1,148361.4389404673,
257435.0,2809529.0,0.84531706,0.0,150415.78315190645,0.0,0.0,0.0,15.9,2432504.052584318,0.0,22151.0,0.0,25827.0,53829.591552734375,0.0,0.0,0.0,27003.0,515815.501473279,55841.0,0.0,55289.0,0.0,45242.0,3524799.0,0.0,41804.23664409584,554729.5505342484,666285.0,237964.20118981975,0.0,403167.7129441156,us,2017-12-11,363212.9261688288,2926355.0,49580.52869508486,0.0,0.0,599680.8489903378,52.61,0.0,0.0,0.0,40998.0,0.0,22020.567138671875,0.0,0.0,0.0,20.27,444149.55488899566,685066.8440696001,7628.0,911460.305746192,0.0,10868.0,660450.0,0.0,112169.0,1917289.0843298943,0.0,554562.691625313,0.0,179926.5801616004,0.0,Sheet1,150415.78315190645,
254682.0,4444472.0,0.84531706,0.0,148929.43764111618,0.0,0.0,0.0,159.05,2407573.828712327,0.0,22661.0,0.0,25714.0,79966.322265625,0.0,0.0,0.0,27322.0,503427.0844798387,51274.0,0.0,58382.0,0.0,41208.0,5575526.0,0.0,57017.52217288577,558701.9908466339,698563.0,223990.4273691973,0.0,405852.6937237292,us,2017-12-18,382943.59092682734,4222871.0,45134.22831769313,0.0,0.0,601304.4466348045,56.285,0.0,0.0,0.0,41529.0,0.0,26672.662109375,0.0,0.0,0.0,88.19,454225.32380065136,698805.4217426777,7790.0,962067.3526890523,0.0,10453.0,653057.0,0.0,112042.0,1900922.457273915,0.0,551085.057240473,0.0,178720.3228043322,0.0,Sheet1,148929.43764111618,
292485.0,5889537.0,0.84531706,0.0,176097.8877596228,0.0,0.0,0.0,298.16,3536042.841197137,1.0,25435.0,0.0,29034.0,99143.787109375,0.0,0.0,0.0,36922.0,686159.2532238533,57581.0,0.0,75175.0,0.0,46615.0,5076994.0,0.0,35494.27298055701,904192.7372999191,764156.0,294808.6186104706,0.0,530519.425150585,us,2017-12-25,543971.1670588488,4022785.0,54363.145622966884,1.0,0.0,921725.6939427716,68.71,0.0,0.0,0.0,61506.0,0.0,26774.0263671875,0.0,0.0,0.0,136.75,734512.6475248614,1207820.1903824806,9287.0,1329489.7677743244,0.0,12004.0,799232.0,0.0,153188.0,2767221.5405471656,0.0,515580.85313755996,0.0,229823.0100803205,0.0,Sheet1,176097.8877596228,
317317.0,6143144.0,0.81955917,0.0,238292.72749150984,0.0,0.0,0.0,249.01,3578438.203534778,0.0,27957.0,0.0,31097.0,143686.0209350586,0.0,17554.9574214,0.0,39816.0,976086.9123999905,55497.0,0.0,74818.0,0.0,62427.0,455897.0,0.0,5653.120083000004,1028943.4105119705,833322.0,340183.59830644226,0.0,632638.7980073884,us,2018-01-01,545663.7088097275,5571160.0,58767.89458083528,0.0,0.0,1043059.1666427047,92.985,0.0,0.0,1.0,70735.0,0.0,53290.197265625,0.0,0.0,0.0,116.93,872023.7117791283,1377529.3948645592,11866.0,1290677.1328343302,0.0,12437.0,851637.0,0.0,147670.0,2777778.399329852,0.0,720311.2511382945,0.0,239176.3935875912,0.0,Sheet1,238292.72749150984,
329500.0,9011363.0,0.81955917,0.0,253717.6188445573,0.0,0.0,0.0,212.395,3771670.097759066,0.0,30163.0,0.0,33308.0,117458.06726074219,0.0,17554.9574214,0.0,39367.0,921176.4478425262,57675.0,0.0,76459.0,0.0,64287.0,455432.0,0.0,6974.93445177473,958045.3579244614,857514.0,358428.43406617176,0.0,628587.7720521047,us,2018-01-08,542343.7819304259,33781696.0,70698.23606994195,0.0,0.0,958027.5190629188,78.025,0.0,0.0,0.0,65696.0,0.0,218056.1630859375,0.0,0.0,0.0,90.6,802655.7502934694,1262536.1956698895,12367.0,1358327.8072978575,0.0,13603.0,873486.0,0.0,151060.0,2822943.8343075383,0.0,692543.7668995245,0.0,251374.7982467316,0.0,Sheet1,253717.6188445573,
323212.0,10150919.0,0.81955917,0.0,210399.63433800996,1.0,0.0,0.0,203.41,3912388.125117529,0.0,28112.0,0.0,32790.0,139116.64453125,0.0,17554.9574214,0.0,38410.0,800428.3709716325,54122.0,0.0,71581.0,0.0,61925.0,323894.0,0.0,8100.389755524373,820632.3975801468,808991.0,351235.66291690595,0.0,640134.432122939,us,2018-01-15,516652.35361469485,41198756.0,84539.01049734832,0.0,0.0,963959.2690994637,76.47,0.0,0.0,0.0,52625.0,0.0,260562.49609375,0.0,0.0,0.0,93.35,809511.4687645743,1067526.9749343693,9976.0,1355167.534432415,0.0,13052.0,833049.0,0.0,147244.0,2811693.836222672,0.0,677963.3994856395,0.0,245274.16786110587,0.0,Sheet1,210399.63433800996,
329859.0,10633178.0,0.81955917,0.0,221653.72685670416,0.0,0.0,0.0,176.965,4054823.4988434315,0.0,29564.0,0.0,33158.0,145023.724609375,0.0,17554.9574214,0.0,39264.0,775385.1050566231,54654.0,0.0,70550.0,0.0,61528.0,2649270.0,0.0,39087.49518770464,790820.0623254776,799058.0,335310.16037459584,0.0,616401.4894781983,us,2018-01-22,519728.17218274664,33918205.0,102410.17170286256,0.0,0.0,969285.4297424253,79.135,0.0,0.0,0.0,47404.0,0.0,237631.37890625,0.0,0.0,0.0,110.095,813344.618360599,1013667.9169335365,11309.0,1379962.690697515,0.0,12966.0,838349.0,0.0,148093.0,2862633.8831459773,0.0,716875.4951858205,0.0,246829.87471907682,0.0,Sheet1,221653.72685670416,
333495.0,9603761.0,0.81955917,0.0,203023.85731517113,0.0,0.0,0.0,213.405,3661285.775359157,0.0,28595.0,0.0,33691.0,125940.970703125,0.0,18341.7342246,0.0,40064.0,699897.0693715288,57487.0,0.0,68282.0,0.0,60420.0,11558641.0,0.0,101310.13307744745,824453.090888977,856838.0,319164.6664054305,0.0,596801.4576859673,us,2018-01-29,494849.6700857685,23743633.0,109165.27006999592,0.0,0.0,964825.6975431709,74.14,0.0,0.0,0.0,50041.0,0.0,175155.123046875,0.0,0.0,0.0,123.205,796885.4782411249,1053163.3354234695,10203.0,1343808.4517704004,0.0,12631.0,829966.0,0.0,135057.0,2530382.5316468044,0.0,718447.0818502125,0.0,253092.35389745966,0.0,Sheet1,203023.85731517113,
346404.0,10801334.0,0.81048071,0.0,169636.52008749993,0.0,0.0,0.0,278.485,4435130.097221662,0.0,27893.0,0.0,34546.0,140825.623046875,0.0,18722.104401,0.0,38967.0,563295.4230342142,57701.0,0.0,71198.0,0.0,61243.0,10068498.0,0.0,98156.78589241343,855199.561548233,761025.0,346903.16621463414,0.0,593221.0718482517,us,2018-02-05,534304.3163222332,33494545.0,126860.35935658701,0.0,0.0,840652.4619530215,74.64,0.0,0.0,0.0,51155.0,0.0,227955.40625,0.0,0.0,0.0,163.46,715834.3129244944,1076732.333222866,9988.0,1424126.6025155266,0.0,12981.0,867606.0,0.0,155530.0,2911157.136503938,0.0,728574.583072323,0.0,266153.6854194138,0.0,Sheet1,169636.52008749993,
353520.0,18280648.0,0.81048071,0.0,130489.8423851035,0.0,0.0,0.0,255.805,4972752.158018958,0.0,28269.0,0.0,35603.0,303570.5234375,0.0,18722.104401,0.0,42925.0,440815.7653997659,62031.0,0.0,77722.0,0.0,64612.0,11288271.0,0.0,95048.44566104609,888967.5136756897,808221.0,370021.8694358837,0.0,611264.49189857,us,2018-02-12,565605.260337194,35009062.0,132233.26751486052,0.0,0.0,911881.3103753382,65.02,0.0,0.0,0.0,54934.0,1.0,224961.654296875,0.0,0.0,0.0,137.23,773847.6582810838,1115671.7105001211,10190.0,1449714.800126335,0.0,14562.0,916800.0,0.0,172432.0,3243503.34342964,0.0,689529.999060357,0.0,275054.7280534393,0.0,Sheet1,130489.8423851035,
379136.0,11317138.0,0.81048071,0.0,141759.50801968848,0.0,1.0,0.0,319.59,5572913.642452699,0.0,30174.0,0.0,38965.0,191648.595703125,0.0,18722.104401,0.0,44903.0,462082.9300837278,65411.0,0.0,79266.0,0.0,67576.0,7861404.0,0.0,76954.37446338891,1042549.2048501968,809158.0,412067.64612895367,0.0,626861.9542816738,us,2018-02-19,579440.7370081968,22822502.0,125330.11330149727,0.0,0.0,927176.6580338627,70.485,0.0,0.0,0.0,65606.0,0.0,153282.15234375,0.0,0.0,0.0,186.21,787029.6619929763,1343631.074486941,12023.0,1468000.5108010808,0.0,15166.0,990384.0,0.0,192158.0,3609039.888833121,0.0,734648.6902293825,0.0,296809.60016339534,0.0,Sheet1,141759.50801968848,
394814.0,9807073.0,0.81048071,0.0,155907.21767530765,0.0,0.0,0.0,294.08,4796429.178174307,0.0,30364.0,0.0,40928.0,163376.888671875,0.0,8023.759029,0.0,41041.0,476171.8813884186,70110.0,0.0,83884.0,0.0,75819.0,3929536.0,0.0,31435.276730526803,1111680.3367643356,789497.0,539181.5359557424,0.0,682976.2466015087,us,2018-02-26,601792.3555608805,12065767.0,115098.33008511338,0.0,0.0,803142.0445687157,80.055,0.0,4823.89404296875,0.0,70729.0,0.0,77267.86279296875,0.0,0.0,0.0,163.285,709654.5421979476,1438599.5120788068,12006.0,1530873.406617411,0.0,17994.0,1027164.0,486211.0,189474.0,3522807.273070076,0.0,787425.289434914,0.0,313398.56885320466,0.0,Sheet1,155907.21767530765,
402203.0,11276284.0,0.8109347,0.0,151891.08053432094,0.0,0.0,0.0,250.765,4395234.471900679,0.0,29103.0,0.0,41759.0,164864.9228515625,0.0,0.0,0.0,43965.0,535082.5846540456,71907.0,0.0,82166.0,0.0,75378.0,702155.0,0.0,8955.487328264617,1073171.9070301056,811131.0,664256.6175914274,0.0,720885.0406656634,us,2018-03-05,597454.8864429834,17138373.0,115774.84708488917,0.0,0.0,889794.2473939379,72.61,0.0,5497.924896240234,0.0,69209.0,0.0,111550.6357421875,0.0,0.0,0.0,165.745,742377.5125408056,1394845.7766806632,13070.0,1509107.432454788,0.0,20286.0,1035047.0,547145.0,186001.0,3430823.81109064,0.0,740382.9350859149,0.0,320684.1079618874,0.0,Sheet1,151891.08053432094,
397414.0,10850821.0,0.8109347,0.0,155589.1628534846,0.0,0.0,0.0,195.945,4381956.500539766,0.0,32246.0,0.0,38845.0,184224.40234375,0.0,0.0,0.0,50117.0,574749.1779550052,69981.0,0.0,79474.0,0.0,73621.0,3978963.0,0.0,41562.15623654724,1333220.189207077,876383.0,575589.1358641458,0.0,699263.9267669071,us,2018-03-12,586597.5715531404,12956117.0,114815.72075859444,0.0,0.0,1140223.9133508273,63.72,0.0,15167.033081054688,0.0,85784.0,0.0,87046.6572265625,0.0,0.0,0.0,153.635,852557.345491923,1792019.1601724625,13229.0,1487585.4231428783,0.0,18547.0,1043080.0,1459951.0,183822.0,3359130.8409506315,0.0,688011.02865031,0.0,306237.74311201554,0.0,Sheet1,155589.1628534846,
395007.0,7379902.0,0.8109347,0.0,159668.4307213978,0.0,0.0,0.0,174.95,4536440.928649035,0.0,32561.0,0.0,37897.0,106465.486328125,0.0,0.0,0.0,48261.0,577303.3320965216,70355.0,0.0,83841.0,0.0,73325.0,7399929.0,0.0,79247.08374565183,1270942.8966798782,897045.0,572267.8853131561,0.0,698662.2855483406,us,2018-03-19,636140.114499476,26191843.0,117089.76687295354,0.0,0.0,1047198.9659378238,62.4,0.0,16816.921630859375,0.0,82479.0,0.0,241429.75390625,0.0,0.0,0.0,164.195,801684.2732277049,1638064.0327534676,13245.0,1624955.3058882074,0.0,20893.0,1045725.0,1574996.0,187860.0,3452759.252494452,0.0,674018.35040181,0.0,296877.81550768093,0.0,Sheet1,159668.4307213978,
383267.0,5123956.0,0.8109347,0.0,153402.5856277707,0.0,0.0,0.0,151.67,4287150.572503515,0.0,30500.0,0.0,35995.0,98557.33166503906,1.0,514.1325998,0.0,46123.0,596971.3850433457,66752.0,0.0,84126.0,0.0,66704.0,12378115.0,0.0,99601.30749770856,1127524.6417798996,839351.0,577216.7347242683,0.0,704868.321469235,us,2018-03-26,622443.5275585379,36619177.0,119689.56404750829,0.0,0.0,998652.3987943698,102.875,0.0,6956.71728515625,0.0,73869.0,0.0,351575.46484375,0.0,0.0,0.0,147.475,762556.6828985001,1407187.307539463,12868.0,1557992.3480803382,0.0,21321.0,1003087.0,647999.0,181562.0,3367720.4221999496,0.0,771935.3905945399,0.0,285584.4883688338,0.0,Sheet1,153402.5856277707,
397266.0,11644813.0,0.81495291,0.0,259109.2204282484,0.0,0.0,0.0,145.89,4693591.435428331,0.0,30465.0,1.0,37532.0,224440.44921875,0.0,3616.76101458,0.0,53723.0,948742.0538622615,67585.0,0.0,86775.0,0.0,71871.0,19109728.0,0.0,133959.9374667817,936792.0738763809,883844.0,568231.4471448733,0.0,698888.4420709797,us,2018-04-02,639104.139027077,32224487.0,135639.7171451506,0.0,0.0,1189265.3500578466,71.32,0.0,0.0,0.0,61282.0,0.0,217845.443359375,0.0,0.0,0.0,88.075,920408.6368343356,1183217.3337225318,14060.0,1631496.238917525,0.0,22146.0,1037355.0,0.0,194650.0,3677433.2706033844,0.0,462973.4034986985,0.0,298963.96633688034,0.0,Sheet1,259109.2204282484,
389630.0,14691911.0,0.81495291,0.0,268175.14028211636,0.0,0.0,0.0,165.575,4480756.688199651,0.0,29829.0,0.0,36045.0,306540.625,0.0,3616.76101458,0.0,49736.0,969761.1328777196,65948.0,0.0,82080.0,0.0,71487.0,10874078.0,0.0,80684.22940816099,784146.138045311,961564.0,511318.4677021962,0.0,639700.3925280026,us,2018-04-09,606692.3023688463,13677071.0,131176.03997618597,0.0,0.0,1048602.330114812,60.985,0.0,0.0,0.0,51860.0,0.0,105837.00390625,0.0,0.0,0.0,143.69,821287.9456767825,982524.0109806061,13833.0,1563002.7256868752,0.0,19813.0,999369.0,0.0,189108.0,3508734.632038553,0.0,440221.344419091,0.0,279773.757628858,0.0,Sheet1,268175.14028211636,
388047.0,12040965.0,0.81495291,0.0,252917.13090097246,0.0,0.0,0.0,161.245,4512762.770384266,0.0,29617.0,0.0,36370.0,243447.16015625,0.0,3616.76101458,0.0,48104.0,938160.4459595844,65013.0,0.0,81263.0,0.0,69745.0,2810399.0,0.0,15580.158128920282,635124.9912834167,675385.0,511632.2803565975,0.0,623563.2459065327,us,2018-04-16,605505.0455405728,24323312.0,130149.44847587071,0.0,0.0,996187.4524610533,62.995,0.0,0.0,0.0,40456.0,0.0,197782.7802734375,0.0,0.0,0.0,137.295,758723.8147353234,729087.9928128719,13435.0,1594092.5351193822,0.0,19501.0,981725.0,0.0,190174.0,3477315.400698785,0.0,466109.9942587065,0.0,274874.7303767756,0.0,Sheet1,252917.13090097246,
370837.0,13511757.0,0.81495291,0.0,246601.67317579122,0.0,0.0,0.0,121.915,4388713.295972529,0.0,28668.0,0.0,34783.0,312924.5546875,0.0,3616.76101458,0.0,46986.0,918413.6750254184,63674.0,0.0,81984.0,0.0,70612.0,11073361.0,0.0,81068.24719215218,626469.0472764969,798545.0,542406.8388455051,0.0,642396.7008156014,us,2018-04-23,622665.4028942495,12034091.0,126052.5571415698,0.0,0.0,1004605.674763189,54.04,0.0,0.0,0.0,38530.0,0.0,94640.2529296875,0.0,0.0,0.0,154.9,750979.428345086,729533.2743666172,13222.0,1785337.0017750475,0.0,19904.0,948262.0,0.0,179062.0,3327966.5398028353,0.0,397727.743804707,0.0,270929.8415340938,0.0,Sheet1,246601.67317579122,
381362.0,10557332.0,0.81495291,0.0,281534.97165208496,0.0,0.0,0.0,134.065,4329607.571275153,0.0,28858.0,0.0,35721.0,254763.7109375,0.0,11688.869588130001,1.0,48626.0,1032041.8500419796,66326.0,0.0,77068.0,0.0,69335.0,20859242.0,0.0,195165.3890421464,827609.1094970703,820966.0,466581.8724446319,0.0,615016.7792842729,us,2018-04-30,561353.8666270302,21636405.0,147274.07949488814,0.0,0.0,995819.1791477351,55.4,0.0,0.0,0.0,52739.0,0.0,155553.560546875,0.0,0.0,0.0,191.02,735879.7739303377,1071633.8232645988,14718.0,1520897.1207807157,0.0,18862.0,974170.0,0.0,180554.0,3252336.186259088,0.0,347455.7028978915,0.0,276207.2172447147,0.0,Sheet1,281534.97165208496,
385641.0,13774975.0,0.84652785,0.0,275281.08340634994,0.0,0.0,0.0,142.885,4273563.083407344,0.0,27438.0,0.0,35785.0,235915.388671875,0.0,13539.3664329,0.0,47159.0,990614.6528938187,67392.0,1.0,85002.0,0.0,70895.0,18841599.0,0.0,175600.5856190775,840460.0877027512,729280.0,493243.91133344424,0.0,608551.021605494,us,2018-05-07,621793.9822214965,23687642.0,153200.69273394652,0.0,1.0,961586.8806030927,62.78,0.0,52066.5029296875,0.0,52115.0,0.0,167914.04296875,0.0,0.0,0.0,236.205,708150.5581850541,1142575.2529082298,15317.0,1842864.7812401887,0.0,19324.0,986208.0,4681043.0,180140.0,3226506.0047623236,0.0,432568.19725213497,0.0,276560.71034394595,0.0,Sheet1,275281.08340634994,
