weekstart,country,pred,actual,email_spend_eur,ppc_non_brand_spend_eur,ppc_brand_spend_eur,shop_other_spend_eur,trivago_spend_eur,tripadvisor_spend_eur,googleha_spend_eur,remarketing_spend_eur,display_spend_eur,yt_spend_eur,fb_spend_eur,olv_spend_eur,brandtv_spend_eur,drtv_spend_eur,ooh_spend_eur,radio_spend_eur,print_spend_eur,cinema_spend_eur,baseline
2017-10-09,de,552199.9688035928,549648.0,0.0,498903.68427059625,0.0,425686.4429128684,31170.964740163006,305713.16689465794,336667.2972096285,274636.37594849727,0.0,0.0,0.0,0.0,18221.57899050403,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-16,de,564241.3018981951,564973.0,0.0,509535.3408213519,0.0,436232.030580664,31337.823538596393,313629.1489129029,343703.64193040377,279015.56917586044,0.0,0.0,0.0,0.0,18572.236622455413,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-23,de,563942.9209150657,561553.0,0.0,509059.8865083332,0.0,436231.11944428855,31360.82642821921,315469.1479350263,342964.82731339533,276937.0533108358,0.0,0.0,0.0,0.0,18645.262645314913,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,de,523732.22992941685,515218.0,0.0,471661.20137378236,0.0,403790.52787313,29592.93691884668,293031.98493928683,315832.1475949562,257403.14090683765,0.0,0.0,0.0,0.0,17105.666268642875,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-06,de,516467.6551212598,525947.0,0.0,465004.03728286125,0.0,397255.2453582592,28381.5845617156,288367.55784899613,311714.5551951787,254287.12178114057,0.0,0.0,0.0,0.0,16793.489011069643,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-13,de,493896.5135462852,507178.0,0.0,444464.1044670393,0.0,377262.49747329217,27547.31825999735,274796.46035843564,296835.3000352183,243350.04917156295,0.0,0.0,0.0,0.0,16236.549886797846,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-20,de,483212.5833059793,484308.0,0.0,434634.92839946295,0.0,369285.6974289285,26535.19115644897,267493.0867582644,289132.33922190417,235333.7388020568,0.0,0.0,0.0,0.0,16049.57450728101,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-27,de,467858.9648873079,454500.0,0.0,420695.2071662923,0.0,358058.3588101305,25563.8246943166,256626.73907354331,279624.2558790232,227440.9347215842,0.0,0.0,0.0,0.0,15478.719975017651,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-04,de,434833.181600257,444070.0,0.0,391056.3641184809,0.0,330711.5231665981,24027.324550287623,238287.25109362337,261164.38204011033,209395.27400133313,0.0,0.0,0.0,0.0,14025.775096819154,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-11,de,438879.1685777783,435157.0,0.0,394797.4360982975,0.0,335649.3823993508,24409.45714449993,239061.75565797838,262853.14185417874,209983.9385152557,0.0,0.0,0.0,0.0,14275.000821486115,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-18,de,408657.03175614896,380200.0,0.0,366957.6170191187,0.0,310854.25504490396,27183.041344868427,221275.2241409545,242584.61871470555,195206.2458917152,0.0,0.0,0.0,0.0,13142.290102431434,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-25,de,466934.9551170595,485226.0,0.0,422362.66557947453,0.0,360400.796004073,35971.72044913558,260593.23625633502,279555.6363842065,227031.5644905917,0.0,0.0,0.0,0.0,15450.22018207796,0.0,0.0,0.0,0.0,0.0,0.0
