weekstart,country,pred,actual,email_spend_eur,ppc_non_brand_spend_eur,ppc_brand_spend_eur,shop_other_spend_eur,trivago_spend_eur,tripadvisor_spend_eur,googleha_spend_eur,remarketing_spend_eur,display_spend_eur,yt_spend_eur,fb_spend_eur,olv_spend_eur,brandtv_spend_eur,drtv_spend_eur,ooh_spend_eur,radio_spend_eur,print_spend_eur,cinema_spend_eur,baseline
2016-01-04,us,463590.4506612512,472303.0,0.0,75816.23898994317,14070.618610537727,0.0,37704.43844806624,8172.231020810665,33061.73726941284,23993.14331728674,1029.427322683856,0.0,783.5621188238729,679.1482869918691,0.0,0.0,0.0,0.0,0.0,0.0,268279.9052766942
2016-01-11,us,485158.588794885,486479.0,0.0,81756.22330392717,14529.13369035063,0.0,50642.59611898853,7718.602761475777,33390.51714391762,30026.588204804633,355.31410395447165,0.0,8.804493650211953,234.41282319492893,0.0,0.0,0.0,0.0,0.0,0.0,266496.39615062106
2016-01-18,us,475938.3801655775,486282.0,0.0,85336.23361510306,14134.53800749185,0.0,49465.22349401831,7165.810926906415,31661.93081773189,36248.07768466987,518.4115356166149,0.0,20.59534122783225,342.0137572702952,0.0,0.0,0.0,0.0,0.0,0.0,251045.54498554138
2016-01-25,us,506770.4348387822,491494.0,0.0,91027.00372324453,14769.621560481726,0.0,47790.16762854741,7727.236347127589,39057.51456771162,38655.0829420411,156.06500481069088,0.0,0.0,102.96140226558782,0.0,0.0,0.0,0.0,0.0,0.0,267484.7816625519
2016-02-01,us,515174.44939621765,524205.0,0.0,96101.20104608755,14174.01449051383,0.0,51606.42490363639,7351.9093814396765,39666.328755819006,26174.102992234344,0.0,0.0,36.77044183242833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280063.6973846544
2016-02-08,us,554538.174272371,591353.0,0.0,108954.95475634176,16653.913905012072,0.0,55925.30869574682,6951.998173111933,48114.10089019756,16504.38245025382,0.0,0.0,83.50908603903372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301350.006315668
2016-02-15,us,574618.3071932961,572442.0,0.0,104502.36637689441,15873.206215823418,0.0,57585.78761961602,8213.364347422612,55997.44814837788,16476.51565174118,0.0,0.0,3.910419170046225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315965.7084142506
2016-02-22,us,612713.6957276977,593471.0,0.0,109970.4244567051,14709.127101885038,0.0,64217.377446422004,8403.288870092016,62991.851776187774,22092.988505605957,0.0,0.0,5.817021136754192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330322.82054966304
2016-02-29,us,637175.9851301713,622579.0,0.0,114492.6734851445,15782.024402075098,0.0,62537.197099891026,9667.964766444406,73715.39722881978,25655.7571763047,0.0,0.0,7.075707290554419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335317.8952642012
2016-03-07,us,652806.5196983599,646381.0,0.0,118082.58804563119,17423.565089879907,0.0,73176.1852724452,9875.989753176109,74627.08427936572,18306.72599983134,0.0,0.0,14.427770783542655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341299.9534872469
2016-03-14,us,650082.7158131731,646748.0,0.0,117874.03904705902,17704.487634683494,0.0,59215.05277692189,10761.022609219537,80754.16961408232,16707.384193843347,0.0,0.0,2524.5317519088276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344542.02818545466
2016-03-21,us,603142.8451924798,601632.0,0.0,102994.10158931353,16760.33770213637,0.0,57918.815632654354,9700.997726410744,62403.700370517676,16255.390826695948,0.0,0.0,2958.124192962772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334151.3771517884
2016-03-28,us,642389.8459079927,627640.0,0.0,115157.70344834146,16724.93642571848,0.0,60368.600806240924,10643.332255142857,64442.70366951928,17187.177486845525,44.650879640714265,0.0,3213.4934586572926,13.145599447656423,0.0,0.0,0.0,0.0,0.0,0.0,354594.1018784385
2016-04-04,us,611010.0812782857,609480.0,0.0,108572.5404488736,16544.579448257922,0.0,45740.294986191206,9791.623581708176,61407.16770899831,19878.115336821415,622.7377683870727,0.0,735.3550748364069,183.3393053902546,0.0,12960.639988377457,0.0,0.0,0.0,0.0,334573.6876304439
2016-04-11,us,605401.5911858596,595833.0,0.0,101182.73065018066,17381.279851718107,0.0,49760.62927158736,8236.181307861814,55449.671390803065,17858.15363648918,1085.676108081825,0.0,459.7798938762862,319.6322973254137,0.0,12764.980492851464,0.0,0.0,0.0,0.0,340902.87628508447
2016-04-18,us,617065.6727014248,605999.0,0.0,98595.62845847668,16432.18285860878,0.0,53714.47078524879,9008.344460155931,53390.67382730683,26402.2214665605,1549.6012509872671,0.0,560.5101649453864,456.21581258485094,0.0,10491.917521028081,0.0,0.0,0.0,0.0,346463.9060955217
2016-04-25,us,628890.3308906234,621785.0,0.0,100337.44539879344,15006.926272979937,0.0,53704.97256476013,9836.544909948716,54380.47609163751,28621.66832303384,3721.4558240121696,0.0,748.4902180720819,1240.7689897724194,0.0,0.0,0.0,0.0,0.0,0.0,361291.58229761315
2016-05-02,us,613386.9903906838,623817.0,0.0,98615.76414920285,14881.944038749905,0.0,62110.315744440304,10253.531848260667,54493.0828639979,26255.347706736065,2800.9741886451375,0.0,385.41921014827676,2024.2741507040337,0.0,15602.646818851004,0.0,0.0,0.0,0.0,325963.6896709476
2016-05-09,us,668038.1969571374,683375.0,0.0,107995.75107191852,17205.158526908257,0.0,80364.57609218545,11946.355234895484,61466.007401170325,28004.031820053817,3044.5247414342593,0.0,54.87906724517234,2200.2890148037113,0.0,18188.901603870327,0.0,0.0,0.0,0.0,337567.7223826521
2016-05-16,us,713152.1587290771,718781.0,0.0,115722.48693313764,20477.10863186093,0.0,85810.80390769977,11787.910821301397,68456.22828053625,33663.08606465603,3906.819607505109,0.0,2617.929850202403,2823.4726248540683,0.0,14459.242792947101,0.0,0.0,0.0,0.0,353427.0692143764
2016-05-23,us,745586.2654861587,749874.0,0.0,129541.38204610685,22291.927621440962,0.0,101779.91682081646,8298.768166610273,78970.59739174484,31318.648107842775,5430.747092123143,0.0,2318.2469149524113,3924.8205162782688,0.0,0.0,0.0,0.0,0.0,0.0,361711.2108082427
2016-05-30,us,752499.9239279852,741288.0,0.0,123815.35789050953,21106.93129034445,0.0,91721.98718092195,10186.503759987885,77019.35745913163,35416.86115413974,5854.610622886219,0.0,1373.1302004089812,2895.009860507911,0.0,0.0,0.0,0.0,0.0,0.0,383110.17450914695
2016-06-06,us,790145.3761436793,783453.0,0.0,137926.30375215027,21218.732328668702,0.0,117263.23601721693,10485.952435828513,80317.35869715444,39449.72149663232,5190.166090506245,0.0,435.7215313395718,2111.588049580576,0.0,18207.600867372006,0.0,0.0,0.0,0.0,357538.9948772297
2016-06-13,us,795853.2581389587,776451.0,0.0,140875.36099117063,21995.757002240396,0.0,115184.78368629282,10118.60908580455,75333.05152284354,35175.92134420818,7248.870815930655,0.0,1957.1172899439698,2949.1597619012464,0.0,20333.42478552542,0.0,0.0,0.0,0.0,364681.2018530973
2016-06-20,us,843976.3042375357,825591.0,0.0,149364.74132605747,24470.26227078575,0.0,139295.34046859527,11066.13408395485,80306.46933539398,31184.07162229612,9584.628514582291,0.0,947.7624560765689,3899.4488193412544,0.0,1.7159239944303408,0.0,0.0,0.0,0.0,393855.7294164577
2016-06-27,us,824328.0937906574,866334.0,0.0,159614.33529915393,24521.570439917967,0.0,134566.53500942024,12776.189218102023,82320.64835292485,53198.609398761764,7867.760445674881,0.0,3397.688955932623,2762.5660312292166,0.0,0.0,0.0,0.0,0.0,0.0,343302.19063953985
2016-07-04,us,835255.7536321781,829067.0,0.0,160456.84281931212,23804.271971439593,0.0,139131.46794109687,12236.753257048083,65225.51905540272,59490.30834441935,7017.230395486928,0.0,2552.5606076980475,1678.56963278295,0.0,18211.31170700176,0.0,0.0,0.0,0.0,345450.91790048964
2016-07-11,us,902448.2266924334,863923.0,0.0,170936.1649751548,24687.135463644867,0.0,146149.65145135997,10298.229254834587,73265.20221176534,59759.459687692,13901.226406859118,0.0,0.9921167908469215,3325.2686880893307,0.0,21375.41552717355,0.0,0.0,0.0,0.0,378749.48090906895
2016-07-18,us,920706.6814956899,873573.0,0.0,174505.97833653702,25518.72848836519,0.0,150436.54723406793,9976.381294763298,75567.9718088985,60420.326877977466,6352.171670336393,0.0,80.61410021036863,1519.4830249788938,0.0,0.0,0.0,0.0,0.0,0.0,416328.47865955485
